patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,cohort,batch_domain,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,ligand,protein,binding_type,standard_value,standard_units,p_binding
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-01489,25.3478309361998,12.73,1,CPTAC,CPTAC,,,,,18.72364871818195,18.72364871818195,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-01799,25.3569250076712,12.73,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-01823,25.342698254533,12.45,1,CPTAC,CPTAC,,,17.871326806181898,,,17.871326806181898,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02000,25.5780232799465,12.36,1,CPTAC,CPTAC,,,,,19.41341415755525,19.41341415755525,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02002,25.602252124282,12.47,1,CPTAC,CPTAC,,,,,19.64149643945085,19.64149643945085,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3N-02003,25.4088039416267,12.67,1,CPTAC,CPTAC,,,17.7037170993624,,,17.7037170993624,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3N-02067,25.4048647734266,12.9,1,CPTAC,CPTAC,,,18.9136474187717,,19.1964033999606,19.05502540936615,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3N-02067,25.4048647734266,12.9,1,CPTAC,CPTAC,,,18.9136474187717,,19.1964033999606,19.05502540936615,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02067,25.4048647734266,12.9,1,CPTAC,CPTAC,,,18.9136474187717,,19.1964033999606,19.05502540936615,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02067,25.4048647734266,12.9,1,CPTAC,CPTAC,,,18.9136474187717,,19.1964033999606,19.05502540936615,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02067,25.4048647734266,12.9,1,CPTAC,CPTAC,,,18.9136474187717,,19.1964033999606,19.05502540936615,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3N-02067,25.4048647734266,12.9,1,CPTAC,CPTAC,,,18.9136474187717,,19.1964033999606,19.05502540936615,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
